id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
10985,,LEAD (elemental),"1: 7.86, 2: 1.12; 3: 3.34, 4: 3.47, 5: 3.99, 6: 3.06, 7: 2.69, 3X: 1.39 ug/g dw",Vertebrae concentration,,NR,Not Reported,Not reported,Estuaries/sloughs of Tia Juana River,Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"1: 7.86, 2: 1.12; 3: 3.34, 4: 3.47, 5: 3.99, 6: 3.06, 7: 2.69, 3X: 1.39 ug/g dw",Vertebrae concentration,,1,"1: 7.86, 2: 1.12; 3: 3.34, 4: 3.47, 5: 3.99, 6: 3.06, 7: 2.69, 3X: 1.39 ug/g dw",,,Other,quantitative,false,true,false,true,false,toxicity
10987,,LEAD (elemental),"1: 1.21, 2: 0.23, 3: 0.72, 4: 0.68, 5: 2.66, 6: 0.31, 7: 0.42, 3X: 0.49 ug/g dw",Liver concentration,,NR,Not Reported,Not reported,Estuaries/sloughs of Tia Juana River,Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"1: 1.21, 2: 0.23, 3: 0.72, 4: 0.68, 5: 2.66, 6: 0.31, 7: 0.42, 3X: 0.49 ug/g dw",Liver concentration,,1,"1: 1.21, 2: 0.23, 3: 0.72, 4: 0.68, 5: 2.66, 6: 0.31, 7: 0.42, 3X: 0.49 ug/g dw",,,Other,quantitative,false,true,false,true,false,toxicity
10988,,LEAD (elemental),"1: 1.04, 2: 0.14, 3: 0.14, 4: 1.86, 5: 1.22, 6: 0.23, 7: 0.33, 3X: 0.11 ug/g dw",Muscle concentration,,NR,Not Reported,Not reported,Estuaries/sloughs of Tia Juana River,Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"1: 1.04, 2: 0.14, 3: 0.14, 4: 1.86, 5: 1.22, 6: 0.23, 7: 0.33, 3X: 0.11 ug/g dw",Muscle concentration,,1,"1: 1.04, 2: 0.14, 3: 0.14, 4: 1.86, 5: 1.22, 6: 0.23, 7: 0.33, 3X: 0.11 ug/g dw",,,Other,quantitative,false,true,false,true,false,toxicity
10997,,MERCURY (elemental),"A16: 0.52, NCM: 0.40 ug/g dw",Geometric mean,,NR,Not Reported,392,"30.2649, -85.62029",Toxicity Factor Datasets,,,,USA,,,Fish,"A16: 0.52, NCM: 0.40 ug/g dw",Geometric mean,,16,"A16: 0.52, NCM: 0.40 ug/g dw",,,Other,quantitative,false,true,false,true,false,toxicity
10991,,ZINC (elemental),"B: 14.0, D: 21.2, G: 37.1, O: 22.6, Q: 19.2, R: 17.2",Head concentration,,NR,Not Reported,NR,"47.19157, 8.85377",Toxicity Factor Datasets,,Contra Costa,,USA,,,Fish,"B: 14.0, D: 21.2, G: 37.1, O: 22.6, Q: 19.2, R: 17.2",Head concentration,,14,"B: 14.0, D: 21.2, G: 37.1, O: 22.6, Q: 19.2, R: 17.2",,,Other,quantitative,false,true,false,true,false,toxicity
10994,,CADMIUM (elemental),"B: 0.005, D: 0.10, G: 0.005, O: 0.003, Q: 0.008, R: 0.008",Head concentration,,NR,Not Reported,NR,"47.19157, 8.85377",Toxicity Factor Datasets,,Contra Costa,,USA,,,Fish,"B: 0.005, D: 0.10, G: 0.005, O: 0.003, Q: 0.008, R: 0.008",Head concentration,,0.005,"B: 0.005, D: 0.10, G: 0.005, O: 0.003, Q: 0.008, R: 0.008",,,Other,quantitative,false,true,false,true,false,toxicity
10978,,LEAD (elemental),Increased with decreasing salinity,Effect of salinity on accumulation;  see Table 3,,NR,Not Reported,NR,"53.92463, 27.32619",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,Increased with decreasing salinity,Effect of salinity on accumulation;  see Table 3,,,Increased with decreasing salinity,,,Other,qualitative,false,false,true,false,false,toxicity
10980,,LEAD (elemental),See Figure 1,Tissue specific uptake as function of exposure time,,NR,Not Reported,NR,"53.92463, 27.32619",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,See Figure 1,Tissue specific uptake as function of exposure time,,1,See Figure 1,,,Other,quantitative,false,true,false,true,false,toxicity
10989,,LEAD (elemental),"A: 31.24, B: 20.30, C: 18.78, D: 14.08, E: 20.85",Spleen concentration,,NR,Not Reported,6,"53.92463, 27.32619",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"A: 31.24, B: 20.30, C: 18.78, D: 14.08, E: 20.85",Spleen concentration,,31.24,"A: 31.24, B: 20.30, C: 18.78, D: 14.08, E: 20.85",,,Other,quantitative,false,true,false,true,false,toxicity
10990,,LEAD (elemental),"A: 21.78, B: 19.32, C: 28.81, D: 17.60, E: 16.85",Gill concentration,,NR,Not Reported,6,"53.92463, 27.32619",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"A: 21.78, B: 19.32, C: 28.81, D: 17.60, E: 16.85",Gill concentration,,21.78,"A: 21.78, B: 19.32, C: 28.81, D: 17.60, E: 16.85",,,Other,quantitative,false,true,false,true,false,toxicity
10992,,LEAD (elemental),"A: 24.55, B: 18.27, C: 24.39, D: 18.48, E: 18.53",Fin concentration,,NR,Not Reported,6,"53.92463, 27.32619",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"A: 24.55, B: 18.27, C: 24.39, D: 18.48, E: 18.53",Fin concentration,,24.55,"A: 24.55, B: 18.27, C: 24.39, D: 18.48, E: 18.53",,,Other,quantitative,false,true,false,true,false,toxicity
10982,,LEAD (elemental),20.4 ¬± 4.9 ug O2/g dw/min,Inhalation rate/gill oxygen consumption,,NR,Not Reported,9,"44.93326, -123.04382",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,20.4 ¬± 4.9 ug O2/g dw/min,Inhalation rate/gill oxygen consumption,,20.4,20.4 ¬± 4.9 ug O2/g dw/min,,,Other,quantitative,true,true,false,true,false,toxicity
10984,,LEAD (elemental),"0 d: 0.156, 35: 0.125, 59: 0.171, 87: 0.252 mL O2/g ww/hr",Inhalation rate/whole fish oxygen consumption,,NR,Not Reported,"0 d: 24, 35: 4, 59: 10, 87: 6","44.93326, -123.04382",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"0 d: 0.156, 35: 0.125, 59: 0.171, 87: 0.252 mL O2/g ww/hr",Inhalation rate/whole fish oxygen consumption,,0,"0 d: 0.156, 35: 0.125, 59: 0.171, 87: 0.252 mL O2/g ww/hr",,,Other,quantitative,false,true,false,true,false,toxicity
10986,,LEAD (elemental),"0 d: 0.148, 61 (control): 0.108, 61 (dosed): 0.166 mL O2/g ww/hr",Inhalation rate/whole fish oxygen consumption,,NR,Not Reported,"0 d: 12, 61 (control): 8, 61 (dosed): 0.166","44.93326, -123.04382",Toxicity Factor Datasets,,San Diego,,USA,,,Fish,"0 d: 0.148, 61 (control): 0.108, 61 (dosed): 0.166 mL O2/g ww/hr",Inhalation rate/whole fish oxygen consumption,,0,"0 d: 0.148, 61 (control): 0.108, 61 (dosed): 0.166 mL O2/g ww/hr",,,Other,quantitative,false,true,false,true,false,toxicity
10993,,PCB,Transplanted to Alamitos from Alamitos: 221; Ballona: 101; Mugu: 307 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Alamitos from Alamitos: 221; Ballona: 101; Mugu: 307 ng/g,Tissue concentration,,221,Transplanted to Alamitos from Alamitos: 221; Ballona: 101; Mugu: 307 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
10995,,PCB,Transplanted to Ballona from Alamitos: 113; Ballona: 300; Mugu: 218 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Ballona from Alamitos: 113; Ballona: 300; Mugu: 218 ng/g,Tissue concentration,,113,Transplanted to Ballona from Alamitos: 113; Ballona: 300; Mugu: 218 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
10998,,PCB,Transplanted to Mugu from Alamitos: 18; Ballona: 424; Mugu: 1693 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Mugu from Alamitos: 18; Ballona: 424; Mugu: 1693 ng/g,Tissue concentration,,18,Transplanted to Mugu from Alamitos: 18; Ballona: 424; Mugu: 1693 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11001,,,Transplanted to Alamitos from Alamitos: 1260; Ballona: 342; Mugu:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Alamitos from Alamitos: 1260; Ballona: 342; Mugu:,Tissue concentration,,1260,Transplanted to Alamitos from Alamitos: 1260; Ballona: 342; Mugu:,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11004,,,Transplanted to Ballona from Alamitos: 787; Ballona:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Ballona from Alamitos: 787; Ballona:,Tissue concentration,,787,Transplanted to Ballona from Alamitos: 787; Ballona:,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11014,,COPPER (elemental),"B: 8.66, D: 6.62, G: 8.35, O: 9.78, Q: 7.58, R: 11.2",Liver concentration,,NR,Not Reported,NR,"47.19157, 8.85377",Toxicity Factor Datasets,,Contra Costa,,USA,,,Fish,"B: 8.66, D: 6.62, G: 8.35, O: 9.78, Q: 7.58, R: 11.2",Liver concentration,,8.66,"B: 8.66, D: 6.62, G: 8.35, O: 9.78, Q: 7.58, R: 11.2",,,Other,quantitative,false,true,false,true,false,toxicity
11017,,COPPER (elemental),"B: 4.86, D: 2.87, G: 3.17, O: 3.41, Q: 1.49, R: 3.01",Muscle concentration,,NR,Not Reported,NR,"47.19157, 8.85377",Toxicity Factor Datasets,,Contra Costa,,USA,,,Fish,"B: 4.86, D: 2.87, G: 3.17, O: 3.41, Q: 1.49, R: 3.01",Muscle concentration,,4.86,"B: 4.86, D: 2.87, G: 3.17, O: 3.41, Q: 1.49, R: 3.01",,,Other,quantitative,false,true,false,true,false,toxicity
11013,,,Transplanted to Ballona from Alamitos: 6470; Ballona: 34270; Mugu: 3680 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Ballona from Alamitos: 6470; Ballona: 34270; Mugu: 3680 ng/g,Tissue concentration,,6470,Transplanted to Ballona from Alamitos: 6470; Ballona: 34270; Mugu: 3680 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11015,,PAH,Transplanted to Ballona from Alamitos: 302; Ballona: 0; Mugu: 231 ng/g,Tissue concentration,,NR,Not Reported,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,USA,,,Fish,Transplanted to Ballona from Alamitos: 302; Ballona: 0; Mugu: 231 ng/g,Tissue concentration,,302,Transplanted to Ballona from Alamitos: 302; Ballona: 0; Mugu: 231 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11016,,,Transplanted to Mugu from Alamitos: 5100; Ballona: 50230; Mugu:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Mugu from Alamitos: 5100; Ballona: 50230; Mugu:,Tissue concentration,,5100,Transplanted to Mugu from Alamitos: 5100; Ballona: 50230; Mugu:,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11018,,PAH,Transplanted to Mugu from Alamitos:,Tissue concentration,,NR,Not Reported,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,USA,,,Fish,Transplanted to Mugu from Alamitos:,Tissue concentration,,,Transplanted to Mugu from Alamitos:,,,Bioaccumulation,text,false,false,false,false,false,toxicity
11021,,"DDT (2,4'-)",Transplanted to Alamitos from Alamitos: 53; Ballona: 29; Mugu: 191 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Alamitos from Alamitos: 53; Ballona: 29; Mugu: 191 ng/g,Tissue concentration,,53,Transplanted to Alamitos from Alamitos: 53; Ballona: 29; Mugu: 191 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11024,,"DDT (2,4'-)",Transplanted to Ballona from Alamitos: 21; Ballona: 125; Mugu: 46 ng/g,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Ballona from Alamitos: 21; Ballona: 125; Mugu: 46 ng/g,Tissue concentration,,21,Transplanted to Ballona from Alamitos: 21; Ballona: 125; Mugu: 46 ng/g,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11027,,"DDT (2,4'-)",Transplanted to Mugu from Alamitos:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Mugu from Alamitos:,Tissue concentration,,,Transplanted to Mugu from Alamitos:,,,Bioaccumulation,text,false,false,false,false,false,toxicity
11030,,CHLORDANE,Transplanted to Alamitos from Alamitos: 46; Ballona:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Alamitos from Alamitos: 46; Ballona:,Tissue concentration,,46,Transplanted to Alamitos from Alamitos: 46; Ballona:,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
11033,,CHLORDANE,Transplanted to Ballona from Alamitos:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Ballona from Alamitos:,Tissue concentration,,,Transplanted to Ballona from Alamitos:,,,Bioaccumulation,text,false,false,false,false,false,toxicity
11036,,CHLORDANE,Transplanted to Mugu from Alamitos:,Tissue concentration,,,,NR,"39.0473, -84.50353",Toxicity Factor Datasets,,,,,,,Fish,Transplanted to Mugu from Alamitos:,Tissue concentration,,,Transplanted to Mugu from Alamitos:,,,Bioaccumulation,text,false,false,false,false,false,toxicity
11062,,PCB,18400 ng/g ww,Fat concentration,,F,Adult,6,"13.4808571, 120.9563984",Toxicity Factor Datasets,,,,USA,,,Mammals,18400 ng/g ww,Fat concentration,,18400,18400 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11081,,"DDE (2,4'-)",540 ppm,Min. lethal brain concentration,,B,Both Adults and Juveniles,,,Toxicity Factor Datasets,,,,,,,Mammals,540 ppm,Min. lethal brain concentration,,540,540 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11084,,"DDE (2,4'-)","79,000 ppm",Est. min. lethal carcass lipid concentration,,B,Both Adults and Juveniles,,,Toxicity Factor Datasets,,,,,,,Mammals,"79,000 ppm",Est. min. lethal carcass lipid concentration,,79,"79,000 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11087,,"DDT (2,4'-)",12 ppm,Min. lethal brain concentration,,B,Both Adults and Juveniles,,,Toxicity Factor Datasets,,,,,,,Mammals,12 ppm,Min. lethal brain concentration,,12,12 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11090,,"DDT (2,4'-)",470 ppm,Est. min. lethal carcass lipid concentration,,B,Both Adults and Juveniles,,,Toxicity Factor Datasets,,,,,,,Mammals,470 ppm,Est. min. lethal carcass lipid concentration,,470,470 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11068,,,4350 ng/g ww,Fat concentration,,M,Adult,5,"13.4808571, 120.9563984",Toxicity Factor Datasets,,,,USA,,,Mammals,4350 ng/g ww,Fat concentration,,4350,4350 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11063,,TRANS-NONACHLOR,Range:,Brain concentration,,NR,Not Reported,5,"40.15266, -80.21169",Toxicity Factor Datasets,,,,USA,,,Mammals,Range:,Brain concentration,,,Range:,,,Other,text,false,false,false,false,false,toxicity
11065,,DIELDRIN,Range:,Brain concentration,,NR,Not Reported,5,"40.15266, -80.21169",Toxicity Factor Datasets,,,,USA,,,Mammals,Range:,Brain concentration,,,Range:,,,Other,text,false,false,false,false,false,toxicity
11067,,DIELDRIN,See citation Figure 1,Body concentration,,F,Both Adults and Juveniles,47,"33.4472, -88.7671",Toxicity Factor Datasets,,,,USA,,,Mammals,See citation Figure 1,Body concentration,,1,See citation Figure 1,,,Other,mixed,false,false,false,true,false,toxicity
11069,,DIELDRIN,"Adult: 0.09, juvenile: 0.14 ppm",Guano concentration,,,Both Adults and Juveniles,47,"33.4472, -88.7671",Toxicity Factor Datasets,,,,USA,,,Mammals,"Adult: 0.09, juvenile: 0.14 ppm",Guano concentration,,0.09,"Adult: 0.09, juvenile: 0.14 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11072,,"DDE (2,4'-)","Lipid weight: 151.7, wet: 48.6 ppm",Brown fat concentration,,M,Adult,4,"36.00369, -94.20659",Toxicity Factor Datasets,,,,USA,,,Mammals,"Lipid weight: 151.7, wet: 48.6 ppm",Brown fat concentration,,151.7,"Lipid weight: 151.7, wet: 48.6 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11075,,"DDE (2,4'-)","Lipid weight: 123.8, wet: 107.5 ppm","White fat concentration, small",,M,Adult,4,"36.00369, -94.20659",Toxicity Factor Datasets,,,,USA,,,Mammals,"Lipid weight: 123.8, wet: 107.5 ppm","White fat concentration, small",,123.8,"Lipid weight: 123.8, wet: 107.5 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11078,,"DDE (2,4'-)","Lipid weight: 167.2, wet: 150.2 ppm","White fat concentration, large",,M,Adult,4,"36.00369, -94.20659",Toxicity Factor Datasets,,,,USA,,,Mammals,"Lipid weight: 167.2, wet: 150.2 ppm","White fat concentration, large",,167.2,"Lipid weight: 167.2, wet: 150.2 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
11070,,POLYBROMINATED BIPHENYLS (PBBS),21.6 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,21.6 ng/g ww,Fat concentration,,21.6,21.6 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11073,,,2460 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,2460 ng/g ww,Fat concentration,,2460,2460 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11076,,,2370 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,2370 ng/g ww,Fat concentration,,2370,2370 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11079,,,8600 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,8600 ng/g ww,Fat concentration,,8600,8600 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11082,,,9030 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,9030 ng/g ww,Fat concentration,,9030,9030 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11085,,CHLORDANE,781 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,781 ng/g ww,Fat concentration,,781,781 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11088,,CHLORDANE,1790 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,1790 ng/g ww,Fat concentration,,1790,1790 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11091,,,3.4 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,3.4 ng/g ww,Fat concentration,,3.4,3.4 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11093,,,5.1 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,5.1 ng/g ww,Fat concentration,,5.1,5.1 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11095,,HEXACHLOROBENZENE,127 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,127 ng/g ww,Fat concentration,,127,127 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11099,,PCB,17100 ng/g ww,Fat concentration,,M,Adult,5,"13.4808571, 120.9563984",Toxicity Factor Datasets,,,,USA,,,Mammals,17100 ng/g ww,Fat concentration,,17100,17100 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11096,,HEPTACHLOR EPOXIDE,Range:,Brain concentration,,NR,Not Reported,5,"40.15266, -80.21169",Toxicity Factor Datasets,,,,USA,,,Mammals,Range:,Brain concentration,,,Range:,,,Other,text,false,false,false,false,false,toxicity
11098,,OXYCHLORDANE,Range: 0.04-5.03 ¬µg/g ww,Brain concentration,,NR,Not Reported,5,"40.15266, -80.21169",Toxicity Factor Datasets,,,,USA,,,Mammals,Range: 0.04-5.03 ¬µg/g ww,Brain concentration,,0.04,Range: 0.04-5.03 ¬µg/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11100,,CIS-NONACHLOR,Range:,Brain concentration,,NR,Not Reported,5,"40.15266, -80.21169",Toxicity Factor Datasets,,,,USA,,,Mammals,Range:,Brain concentration,,,Range:,,,Other,text,false,false,false,false,false,toxicity
11097,,HEXACHLOROBENZENE,250 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,250 ng/g ww,Fat concentration,,250,250 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11106,,PCB,3260 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,3260 ng/g ww,Fat concentration,,3260,3260 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11107,,MERCURY (elemental),0.2 ¬± 0.04 ¬µg/g,Muscle concentration,,NR,Not Reported,110,MN and TX,Toxicity Factor Datasets,,,,USA,,,Mammals,0.2 ¬± 0.04 ¬µg/g,Muscle concentration,,0.2,0.2 ¬± 0.04 ¬µg/g,,,Other,quantitative,true,true,false,true,false,toxicity
11110,,PCB,2570 ng/g ww,Fat concentration,,F,Adult,13,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,2570 ng/g ww,Fat concentration,,2570,2570 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11114,,POLYBROMINATED BIPHENYLS (PBBS),21400 ng/g ww,Fat concentration,,M,Adult,15,"-35.00273, 117.89495",Toxicity Factor Datasets,,,,USA,,,Mammals,21400 ng/g ww,Fat concentration,,21400,21400 ng/g ww,,,Other,quantitative,false,true,false,true,false,toxicity
11111,,MERCURY (elemental),See citation Figure 3,Total concentration,,NR,Not Reported,170,MN and TX,Toxicity Factor Datasets,,,,USA,,,Mammals,See citation Figure 3,Total concentration,,3,See citation Figure 3,,,Other,mixed,false,false,false,true,false,toxicity
11115,,MERCURY (elemental),See citation Figure 2,Fur concentration,,NR,Not Reported,160,MN and TX,Toxicity Factor Datasets,,,,USA,,,Mammals,See citation Figure 2,Fur concentration,,2,See citation Figure 2,,,Other,mixed,false,false,false,true,false,toxicity
11142,,MERCURY (elemental),See citation Figure 2,Fur concentration,,NR,Not Reported,170,MN and TX,Toxicity Factor Datasets,,,,USA,,,Mammals,See citation Figure 2,Fur concentration,,2,See citation Figure 2,,,Other,mixed,false,false,false,true,false,toxicity
11734,,LEAD COMPOUNDS,no effect,"number of litters per 100 breeding females, measured by observing litters in nesting boxes at a control and roadside site",,Female,Adult,"50 nesting boxes, 66 observation periods nimals","39.87998, -104.98746",Toxicity Factor Datasets,,,,,,,Mammals,no effect,"number of litters per 100 breeding females, measured by observing litters in nesting boxes at a control and roadside site",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
11733,,DIELDRIN,decrease at 5 mg/kg,"homing, measured as number recaptured at pre-exposure site",,Both Male and Female,Both Adults and Juveniles,15 animals/dose,"-0.54187, 166.91714",Toxicity Factor Datasets,,,,,,,Mammals,decrease at 5 mg/kg,"homing, measured as number recaptured at pre-exposure site",,5,decrease at 5 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11730,,SODIUM  MONOFLUOROACETATE,increase @ 535-9754 ppb,all coyotes died after ingesting 1-2 ground squirrels poisoned with sodium monofluoroacetate,,Not Reported,Pup,2,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 535-9754 ppb,all coyotes died after ingesting 1-2 ground squirrels poisoned with sodium monofluoroacetate,,535,increase @ 535-9754 ppb,ppb,μg/L,Other,quantitative,false,true,false,true,true,toxicity
11731,,SODIUM  MONOFLUOROACETATE,165 mg administered to coyote (95%CI; 107 - 392 mg),LD50; based on dose given to coyote; skunks were fed contaminated coyote tissue,,Not Reported,Not Reported,1-8 per dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,165 mg administered to coyote (95%CI; 107 - 392 mg),LD50; based on dose given to coyote; skunks were fed contaminated coyote tissue,,165,165 mg administered to coyote (95%CI; 107 - 392 mg),%,percent,Other,quantitative,false,true,false,true,true,toxicity
11732,,CHLOROCHOLINE CHLORIDE,increase @ 80 mg/kg bw/d,plaque forming cells/g spleen,,Female,Adult,12/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 80 mg/kg bw/d,plaque forming cells/g spleen,,80,increase @ 80 mg/kg bw/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11735,,"DIBENZ[A]ANTHRACENE (1,2,5,6-)",0.85 mg/kg/d,ED50 for ethoxyresorufin-O-dealkylase (EROD) activity,,Male,Juvenile,Not Reported,,Toxicity Factor Datasets,7 - 8 wk,,,,,Laboratory,Mammals,0.85 mg/kg/d,ED50 for ethoxyresorufin-O-dealkylase (EROD) activity,,0.85,0.85 mg/kg/d,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
11736,,"DDD (4,4'-), DDE (4,4'-), DDT (4,4'-)",increase,otters that died from infectious diseases contained higher liver DDTs concentrations that those that died of trauma,,Both Male and Female,Adult,45755,,Toxicity Factor Datasets,,,,,,,Mammals,increase,otters that died from infectious diseases contained higher liver DDTs concentrations that those that died of trauma,,,increase,,,Other,text,false,false,false,false,false,toxicity
11737,,SODIUM  MONOFLUOROACETATE,increase @ 0.240 - 0.625 mg 1080/kg coyote,5/6 coyotes died after eating squirrels contaminated with 1080 bait (sodium monofluroacetate),,Not Reported,Adult,4-6/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,increase @ 0.240 - 0.625 mg 1080/kg coyote,5/6 coyotes died after eating squirrels contaminated with 1080 bait (sodium monofluroacetate),,0.24,increase @ 0.240 - 0.625 mg 1080/kg coyote,,,Other,quantitative,false,true,false,true,false,toxicity
11738,,PARA-AMINOPROPIOPHENONE,> 400 mg/kg,LD50,,Not Reported,Not Reported,2/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Mammals,> 400 mg/kg,LD50,,400,> 400 mg/kg,mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
