id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
13415,Home Range,,See citation Table 4,Min convex polygon & kernel,Sq km,B,,14,"44.13212, -90.50432",Exposure Factor Datasets,,,,USA,,,Reptiles,See citation Table 4,Min convex polygon & kernel,Sq km,4,See citation Table 4,,Sq km,Other,mixed,false,false,false,true,true,exposure
13418,Foraging Distance,,,,,B,,14,"44.13212, -90.50432",Exposure Factor Datasets,,,,USA,,,Reptiles,,,,,,,,,unknown,false,false,false,false,false,exposure
13421,,,See citation Table 4,Max distance from den,km,B,,11,"44.13212, -90.50432",Exposure Factor Datasets,,,,USA,,,Reptiles,See citation Table 4,Max distance from den,km,4,See citation Table 4,,km,Other,mixed,false,false,false,true,true,exposure
13433,Dietary Composition,,See citation Table 6,,,B,Adult,18,"35.13384, -119.45501",Exposure Factor Datasets,,Kern,,USA,,,Reptiles,See citation Table 6,,,6,See citation Table 6,,,,mixed,false,false,false,true,false,exposure
13435,Dietary Composition,,See citation Table 8,,,B,Adult,18,"35.13384, -119.45501",Exposure Factor Datasets,,Kern,,USA,,,Reptiles,See citation Table 8,,,8,See citation Table 8,,,,mixed,false,false,false,true,false,exposure
13432,Population Density,,29 [22-53 (95% CI)],Abundance estimates,,NR,Not Reported,53,"39.12958, -84.49869",Exposure Factor Datasets,,Colusa,,USA,,,Reptiles,29 [22-53 (95% CI)],Abundance estimates,,29,29 [22-53 (95% CI)],,,Other,quantitative,false,true,false,true,false,exposure
13449,Home Range,,See citation Table 1,"Kernel, 90% & 50%",ha,B,,,"35.22257, -90.7855",Exposure Factor Datasets,,,,USA,,,Reptiles,See citation Table 1,"Kernel, 90% & 50%",ha,1,See citation Table 1,,ha,Other,mixed,false,false,false,true,true,exposure
13437,Time of Mating/ Laying,,See citation Figure 2,Clutch phenology,,F,Adult,,"33.82225, -116.54662",Exposure Factor Datasets,,Riverside,Gravid,USA,,,Reptiles,See citation Figure 2,Clutch phenology,,2,See citation Figure 2,,,Other,mixed,false,false,false,true,false,exposure
13436,Clutch or Litter Size,,5.7,Mean clutch size,Number of eggs,,,7,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,2.43,,Reptiles,5.7,Mean clutch size,Number of eggs,5.7,,,Number of eggs,Other,quantitative,false,true,false,true,true,exposure
13439,Time of Mating/ Laying,,42913,Oviposition date,Date,,Adult,8,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,14 d,,Reptiles,42913,Oviposition date,Date,42913,,,Date,Other,quantitative,false,true,false,true,true,exposure
13442,Clutch or Litter Size,,3.8,Mean clutch size,Number of eggs,,,4,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,1.26,,Reptiles,3.8,Mean clutch size,Number of eggs,3.8,,,Number of eggs,Other,quantitative,false,true,false,true,true,exposure
13445,Time of Mating/ Laying,,42917,Oviposition date,Date,,Adult,4,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,7 d,,Reptiles,42917,Oviposition date,Date,42917,,,Date,Other,quantitative,false,true,false,true,true,exposure
13447,Clutch or Litter Size,,5.7,Mean clutch size,Number of eggs,,,12,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,1.49,,Reptiles,5.7,Mean clutch size,Number of eggs,5.7,,,Number of eggs,Other,quantitative,false,true,false,true,true,exposure
13450,Time of Mating/ Laying,,42929,Oviposition date,Date,,Adult,13,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,9 d,,Reptiles,42929,Oviposition date,Date,42929,,,Date,Other,quantitative,false,true,false,true,true,exposure
13427,Survival/ Mortality,,"See citation Table 1, Figures 4-5",Overwinter mortality rate,deaths/100 lizards/day,B,Adult,,"44.93326, -123.04382",Exposure Factor Datasets,Adults ≥40 mm,,,USA,,,Reptiles,"See citation Table 1, Figures 4-5",Overwinter mortality rate,deaths/100 lizards/day,1,"See citation Table 1, Figures 4-5",,deaths/100 lizards/day,Mortality,mixed,false,false,false,true,true,exposure
13451,Dietary Composition,,See citation,,,,Not Reported,,"33.8164, -116.38648",Exposure Factor Datasets,,Riverside,,USA,,,Reptiles,See citation,,,,See citation,,,,qualitative,false,false,true,false,false,exposure
13440,Home Range,,See citation,Burrow location relative to roadways,,B,Both Adults and Juveniles,149-253,"35.01241, -115.65287",Exposure Factor Datasets,,San Bernardino,,USA,,,Reptiles,See citation,Burrow location relative to roadways,,,See citation,,,Other,qualitative,false,false,true,false,false,exposure
13438,Body Weight - Mean,,Spring-summer adults: 15.3 [4.7 (95% CI)]; spring-summer juveniles: 4.13 [2.23 (95% CI)]; Autumn-winter adults: 16.3 [3.0 (95% CI)]; Autumn-winter juveniles: 1.50 [0.55 (95% CI)],,g,NR,Both Adults and Juveniles,Spring-summer adults: 5; spring-summer juveniles: 4; Autumn-winter adults: 8; Autumn-winter juveniles: 4,"41.64027, -71.46756",Exposure Factor Datasets,,Los Angeles,,USA,,,Reptiles,Spring-summer adults: 15.3 [4.7 (95% CI)]; spring-summer juveniles: 4.13 [2.23 (95% CI)]; Autumn-winter adults: 16.3 [3.0 (95% CI)]; Autumn-winter juveniles: 1.50 [0.55 (95% CI)],,g,15.3,Spring-summer adults: 15.3 [4.7 (95% CI)]; spring-summer juveniles: 4.13 [2.23 (95% CI)]; Autumn-winter adults: 16.3 [3.0 (95% CI)]; Autumn-winter juveniles: 1.50 [0.55 (95% CI)],,g,,quantitative,false,true,false,true,true,exposure
13441,Metabolic Rate,,Spring-summer adults: 28.7 [7.2 (95% CI)]; spring-summer juveniles: 13.2 [6.8 (95% CI)]; Autumn-winter adults: 30.3 [4.2 (95% CI)]; Autumn-winter juveniles: 4.80 [2.79 (95% CI)],,mL CO2/d,NR,Both Adults and Juveniles,Spring-summer adults: 5; spring-summer juveniles: 4; Autumn-winter adults: 8; Autumn-winter juveniles: 4,"41.64027, -71.46756",Exposure Factor Datasets,,Los Angeles,,USA,,,Reptiles,Spring-summer adults: 28.7 [7.2 (95% CI)]; spring-summer juveniles: 13.2 [6.8 (95% CI)]; Autumn-winter adults: 30.3 [4.2 (95% CI)]; Autumn-winter juveniles: 4.80 [2.79 (95% CI)],,mL CO2/d,28.7,Spring-summer adults: 28.7 [7.2 (95% CI)]; spring-summer juveniles: 13.2 [6.8 (95% CI)]; Autumn-winter adults: 30.3 [4.2 (95% CI)]; Autumn-winter juveniles: 4.80 [2.79 (95% CI)],,mL CO2/d,,quantitative,false,true,false,true,true,exposure
13434,Population Density,,229 [199-276 (95% CI)],Abundance estimates,,NR,Not Reported,164,"38.63683, -121.51331",Exposure Factor Datasets,,Sutter,,USA,,,Reptiles,229 [199-276 (95% CI)],Abundance estimates,,229,229 [199-276 (95% CI)],,,Other,quantitative,false,true,false,true,false,exposure
13463,Growth Rate,,-0.045,Voluntary consumption of A. hymenoides grass,% mass change/day,NR,Both Adults and Juveniles,10,"34.02773, -118.2811",Exposure Factor Datasets,0.5-1.5 y old,Los Angeles,,USA,0.038,,Reptiles,-0.045,Voluntary consumption of A. hymenoides grass,% mass change/day,-0.045,,,% mass change/day,Other,quantitative,false,true,false,true,true,exposure
13465,Growth Rate,,-0.043,Voluntary consumption of S. barbatus grass,% mass change/day,NR,Both Adults and Juveniles,10,"34.02773, -118.2811",Exposure Factor Datasets,0.5-1.5 y old,Los Angeles,,USA,0.025,,Reptiles,-0.043,Voluntary consumption of S. barbatus grass,% mass change/day,-0.043,,,% mass change/day,Other,quantitative,false,true,false,true,true,exposure
13467,Growth Rate,,0.139,Voluntary consumption of M. glabrata forb,% mass change/day,NR,Both Adults and Juveniles,10,"34.02773, -118.2811",Exposure Factor Datasets,0.5-1.5 y old,Los Angeles,,USA,0.128,,Reptiles,0.139,Voluntary consumption of M. glabrata forb,% mass change/day,0.139,,,% mass change/day,Other,quantitative,false,true,false,true,true,exposure
13466,Population Density,,118 [111-132 (95% CI)],Abundance estimates,,NR,Not Reported,103,"48.40842, -112.73417",Exposure Factor Datasets,,Sacramento,,USA,,,Reptiles,118 [111-132 (95% CI)],Abundance estimates,,118,118 [111-132 (95% CI)],,,Other,quantitative,false,true,false,true,false,exposure
13464,Body Weight - Mean,,See citation Figures 4 & 5,Body weight relative to SVL,,B,Both Adults and Juveniles,45976,"36.75406, -120.37884",Exposure Factor Datasets,,Fresno,,USA,,,Reptiles,See citation Figures 4 & 5,Body weight relative to SVL,,4,See citation Figures 4 & 5,,,Other,mixed,false,false,false,true,false,exposure
13459,Hatching Success,,73.7,% normal neonate produced,%,,Neonate,28,"44.93326, -123.04382",Exposure Factor Datasets,,San Bernardino,,USA,,,Reptiles,73.7,% normal neonate produced,%,73.7,,,percent,Other,quantitative,false,true,false,true,true,exposure
13461,Hatching Success,,67,% normal neonate produced,%,,Neonate,63,"44.93326, -123.04382",Exposure Factor Datasets,,San Bernardino,,USA,,,Reptiles,67,% normal neonate produced,%,67,,,percent,Other,quantitative,false,true,false,true,true,exposure
13460,Home Range,,7.9,"Mean by fixed kernel, activity range (50%)",ha,B,,9,"35.3807229, -86.0610605",Exposure Factor Datasets,,,,USA,2.2,,Reptiles,7.9,"Mean by fixed kernel, activity range (50%)",ha,7.9,,,ha,Other,quantitative,false,true,false,true,true,exposure
13462,Home Range,,65,Mean by min convex polygon (95%),ha,B,,9,"35.3807229, -86.0610605",Exposure Factor Datasets,,,,USA,16.7,,Reptiles,65,Mean by min convex polygon (95%),ha,65,,,ha,Other,quantitative,false,true,false,true,true,exposure
13776,Body Weight - Mean,,,range of averages for 3 sites,g,Male,Adult,Not Reported,"33.7672351, -116.3560439",Exposure Factor Datasets,,Riverside,,,,,Reptiles,,range of averages for 3 sites,g,,,,g,Other,unknown,false,false,false,false,true,exposure
13775,Time of Mating/ Laying,,Apr. - June,time of breeding,,Both Male and Female,Adult,Not Reported,"36.01019, -119.95932",Exposure Factor Datasets,,"Kern, Kings, Tulare",,,,,Reptiles,Apr. - June,time of breeding,,,Apr. - June,,,Other,text,false,false,false,false,false,exposure
13789,Time of Torpor or Hibernation,,Oct. - Mar.,,,Not Reported,Not Reported,Not Reported,"44.65513, -121.09101",Exposure Factor Datasets,,,,,,,Reptiles,Oct. - Mar.,,,,Oct. - Mar.,,,,text,false,false,false,false,false,exposure
13782,Metabolic Rate,,0.049,"resting metabolic rate at 20C, estimated as carbon dioxide production rate",ml CO2/g/hr,Both Male and Female,Adult,11,"34.05357, -118.24545",Exposure Factor Datasets,,,reproductively inactive,,0.006SE,,Reptiles,0.049,"resting metabolic rate at 20C, estimated as carbon dioxide production rate",ml CO2/g/hr,0.049,,,ml CO2/g/hr,Other,quantitative,false,true,false,true,true,exposure
13796,Inhalation Rate,,363 (15C); 508 (20C); 709 (25C); 999 (30C),ventilation volume [ml (BTPS)/kg/hr) measured at 15-30 C,ml/kg/hr,Not Reported,Adult,7,"-41.40765, 147.09518",Exposure Factor Datasets,,,resting,,,Laboratory,Reptiles,363 (15C); 508 (20C); 709 (25C); 999 (30C),ventilation volume [ml (BTPS)/kg/hr) measured at 15-30 C,ml/kg/hr,363,363 (15C); 508 (20C); 709 (25C); 999 (30C),,ml/kg/hr,Other,quantitative,false,true,false,true,true,exposure
13795,Clutch or Litter Size,,,determined from fetus count,young/female,Female,Adult,2,"27.9807, -15.76805",Exposure Factor Datasets,,,,,,,Reptiles,,determined from fetus count,young/female,,,,young/female,Other,unknown,false,false,false,false,true,exposure
13793,Population Density,,,range of densities over 2 yrs,#/acre,Both Male and Female,Adult,Not Reported,"37.00326, -105.57353",Exposure Factor Datasets,,,,,,,Reptiles,,range of densities over 2 yrs,#/acre,,,,#/acre,Other,unknown,false,false,false,false,true,exposure
13785,Dietary Composition,,Orthoptera (52.1%); Coleoptera (18.1%); Hymenoptera (10.6%); Hemiptera (2.0%); Homoptera (0.1%); Lepidoptera (5.5%); Araneida (2.7%),% volume in stomach contents,%,Not Reported,Not Reported,39,"33.24578, -96.90412",Exposure Factor Datasets,,,,,,,Reptiles,Orthoptera (52.1%); Coleoptera (18.1%); Hymenoptera (10.6%); Hemiptera (2.0%); Homoptera (0.1%); Lepidoptera (5.5%); Araneida (2.7%),% volume in stomach contents,%,52.1,Orthoptera (52.1%); Coleoptera (18.1%); Hymenoptera (10.6%); Hemiptera (2.0%); Homoptera (0.1%); Lepidoptera (5.5%); Araneida (2.7%),,percent,Other,quantitative,false,true,false,true,true,exposure
13783,Food Ingestion Rate,,245,estimated average stomach content fresh weight in a 15 g lizard,mg,Both Male and Female,Not Reported,Not Reported,"20.69495, -103.32813",Exposure Factor Datasets,,,,,,,Reptiles,245,estimated average stomach content fresh weight in a 15 g lizard,mg,245,,,mg,Other,quantitative,false,true,false,true,true,exposure
13780,Population Density,,,,#/ha,Not Reported,Juvenile,45981,"33.29172, -112.02616",Exposure Factor Datasets,,,,,,,Reptiles,,,#/ha,,,,#/ha,,unknown,false,false,false,false,true,exposure
13790,Home Range,,61,home range estimted by convex polygon method (maximum was 121 m2),m2,Not Reported,Juvenile,15,"33.29172, -112.02616",Exposure Factor Datasets,,,,,,,Reptiles,61,home range estimted by convex polygon method (maximum was 121 m2),m2,61,,,m2,Other,quantitative,false,true,false,true,true,exposure
13784,Body Weight - Mean,,,range of means,g,Both Male and Female,Hatchling,52 - 73,,Exposure Factor Datasets,3 d,,,,,Laboratory,Reptiles,,range of means,g,,,,g,Other,unknown,false,false,false,false,true,exposure
13787,Home Range,,0.15,home range estimated using probability density function (95%),acre,Female,Adult,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,0.15,home range estimated using probability density function (95%),acre,0.15,,,acre,Other,quantitative,false,true,false,true,true,exposure
13792,Clutch or Litter Size,,,range of average clutch sizes on 8 dates,eggs/clutch,Female,Adult,Not Reported,,Exposure Factor Datasets,,,,,,,Reptiles,,range of average clutch sizes on 8 dates,eggs/clutch,,,,eggs/clutch,Other,unknown,false,false,false,false,true,exposure
13797,Age at Sexual Maturity,,3,,yr,Male,Adult,Not Reported,"Snake River Birds of Prey Area, southwestern ID",Exposure Factor Datasets,,,,,,,Reptiles,3,,yr,3,,,yr,,quantitative,false,true,false,true,true,exposure
13791,Clutch or Litter Size,,,range of mean clutch sizes,eggs/clutch,Female,Adult,13-44 animals/site and time period,"33.29172, -112.02616",Exposure Factor Datasets,,,,,,,Reptiles,,range of mean clutch sizes,eggs/clutch,,,,eggs/clutch,Other,unknown,false,false,false,false,true,exposure
13786,Time of Torpor or Hibernation,,Nov. - Mar.,,,Not Reported,Not Reported,Not Reported,"33.8375, -116.5009",Exposure Factor Datasets,,Riverside,,,,,Reptiles,Nov. - Mar.,,,,Nov. - Mar.,,,,text,false,false,false,false,false,exposure
13781,Metabolic Rate,,20,oxygen consumption measured at 15C,ul O2/g/hr,Not Reported,Adult,8,"34.51167, -117.32364",Exposure Factor Datasets,,,hibernating,,,,Reptiles,20,oxygen consumption measured at 15C,ul O2/g/hr,20,,,ul O2/g/hr,Other,quantitative,false,true,false,true,true,exposure
13777,Survival/ Mortality,,46,average annual survivorship estimated over 3 yrs,%,Not Reported,,11-30 marked/yr,"33.8164, -116.38648",Exposure Factor Datasets,19-22 mo,Riverside,,,,,Reptiles,46,average annual survivorship estimated over 3 yrs,%,46,,,percent,Other,quantitative,false,true,false,true,true,exposure
13778,Metabolic Rate,,,range of average field metabolic rates (measured using doubly-labeled water) over 3 time periods,ml CO2/g/hr,Not Reported,Hatchling,7-9/time period,"33.8164, -116.38648",Exposure Factor Datasets,,Riverside,,,,,Reptiles,,range of average field metabolic rates (measured using doubly-labeled water) over 3 time periods,ml CO2/g/hr,,,,ml CO2/g/hr,Other,unknown,false,false,false,false,true,exposure
13779,Body Weight - Mean,,log weight = 0.011 SVL + 0.37,"relationship between body weight (g) and snout-vent length (SVL, mm)",g,Male,Adult,Not Reported,"33.72892, -116.37866",Exposure Factor Datasets,,,,,,,Reptiles,log weight = 0.011 SVL + 0.37,"relationship between body weight (g) and snout-vent length (SVL, mm)",g,0.011,log weight = 0.011 SVL + 0.37,,g,Other,quantitative,false,true,false,true,true,exposure
13794,Dietary Composition,,"Animals, Araneida (15.4%); Crustacea (Isopoda) (50%); Hemiptera (7.7%); Homoptera (15.4%); Coleoptera (11.5%); Lepidoptera (11.5%); Diptera (11.5%); Hymenoptera (7.7%); Other insecta (23.1%); Other arthropoda (15.4%); Vertebrata (3.8%); Plants, Aizoaceae (3.8%); Chenopodiaceae (15.4%); Solanaceae (7.7%); Asteraceae (3.8%); Other plants (38.5%)",% of samples with item in stomach contents,%,Not Reported,Not Reported,26,"38.39415, -28.21076",Exposure Factor Datasets,,,,,,,Reptiles,"Animals, Araneida (15.4%); Crustacea (Isopoda) (50%); Hemiptera (7.7%); Homoptera (15.4%); Coleoptera (11.5%); Lepidoptera (11.5%); Diptera (11.5%); Hymenoptera (7.7%); Other insecta (23.1%); Other arthropoda (15.4%); Vertebrata (3.8%); Plants, Aizoaceae (3.8%); Chenopodiaceae (15.4%); Solanaceae (7.7%); Asteraceae (3.8%); Other plants (38.5%)",% of samples with item in stomach contents,%,15.4,"Animals, Araneida (15.4%); Crustacea (Isopoda) (50%); Hemiptera (7.7%); Homoptera (15.4%); Coleoptera (11.5%); Lepidoptera (11.5%); Diptera (11.5%); Hymenoptera (7.7%); Other insecta (23.1%); Other arthropoda (15.4%); Vertebrata (3.8%); Plants, Aizoaceae (3.8%); Chenopodiaceae (15.4%); Solanaceae (7.7%); Asteraceae (3.8%); Other plants (38.5%)",,percent,Other,quantitative,false,true,false,true,true,exposure
13788,Clutch or Litter Size,,3.5,mean clutch size,eggs/clutch,Female,Adult,162,"34.04463, -118.08979",Exposure Factor Datasets,,,,,,,Reptiles,3.5,mean clutch size,eggs/clutch,3.5,,,eggs/clutch,Other,quantitative,false,true,false,true,true,exposure
13811,Metabolic Rate,,see citation,figure of resting oxygen consumption,ml O2/g/hr,Both Male and Female,Adult,45787,,Exposure Factor Datasets,,,post-emergence,,,Laboratory,Reptiles,see citation,figure of resting oxygen consumption,ml O2/g/hr,,see citation,,ml O2/g/hr,Other,qualitative,false,false,true,false,true,exposure
13815,Body Weight - Mean,,,range of averages for 3 sites,g,Female,Adult,Not Reported,"33.7672351, -116.3560439",Exposure Factor Datasets,,Riverside,,,,,Reptiles,,range of averages for 3 sites,g,,,,g,Other,unknown,false,false,false,false,true,exposure
13823,Time of Hatching or Parturition,,see citation,figure,,Both Male and Female,Hatchling,Not Reported,"Valyermo (elev., 1300m) [lat., 34^o27'N; long.,  117^o45'W], Wrightwood (elev., 2200m) [lat., 34^o23'N; long., 117^o40' W], Throop Peak (elev., 2600m) [lat., 34^o22'N; long., 117^o48'W]",Exposure Factor Datasets,,"Los Angeles, San Bernardino",,,,,Reptiles,see citation,figure,,,see citation,,,Other,qualitative,false,false,true,false,false,exposure
13826,Home Range,,1300,"average home range, estimated using minimum polygon method (mark and recapture technique)",sq. ft.,Both Male and Female,Juvenile,357 lizards,,Exposure Factor Datasets,,,,,,,Reptiles,1300,"average home range, estimated using minimum polygon method (mark and recapture technique)",sq. ft.,1300,,,sq. ft.,Other,quantitative,false,true,false,true,true,exposure
13814,Time of Hatching or Parturition,,July - Aug.,,,Both Male and Female,Hatchling,Not Reported,"36.01019, -119.95932",Exposure Factor Datasets,,"Kern, Kings, Tulare",,,,,Reptiles,July - Aug.,,,,July - Aug.,,,,text,false,false,false,false,false,exposure
13828,Growth Rate,,0.22,growth rate measured as increase in snout-vent length (mm),mm/d,Male,Hatchling,Not Reported,"44.65513, -121.09101",Exposure Factor Datasets,,,,,,,Reptiles,0.22,growth rate measured as increase in snout-vent length (mm),mm/d,0.22,,,mm/d,Growth,quantitative,false,true,false,true,true,exposure
13804,Home Range,,,"minimum convex polygon home ranges determined from telemetered tortoises recaptured at least 17 times, corrected for # of sightings",ha,Both Male and Female,Not Reported,15 animals,"36.09234, -115.32446",Exposure Factor Datasets,,,,,,,Reptiles,,"minimum convex polygon home ranges determined from telemetered tortoises recaptured at least 17 times, corrected for # of sightings",ha,,,,ha,Other,unknown,false,false,false,false,true,exposure
13801,Body Weight - Mean,,1578,"annual, time-weighted body mass",g,Female,Adult,9,"43.00093, -75.84578",Exposure Factor Datasets,,San Bernardino,,,244 SD,,Reptiles,1578,"annual, time-weighted body mass",g,1578,,,g,Other,quantitative,false,true,false,true,true,exposure
13806,Food Ingestion Rate,,160,estimated amount fresh food consumed during first year of life (average body mass = 35 g),g,Not Reported,Juvenile,Not Reported,"35.26342, -116.69048",Exposure Factor Datasets,1 yr,San Bernardino,,,,,Reptiles,160,estimated amount fresh food consumed during first year of life (average body mass = 35 g),g,160,,,g,Other,quantitative,false,true,false,true,true,exposure
13808,Home Range,,73.1,home range reported as minimum area probability (0.95 level); minimum area which will contain a given proportion (95%) of the total observations of the average individual,m2,Male,Adult,14 animals,"44.09007, -77.5784",Exposure Factor Datasets,2+ yr,Monterey,nonbreeding,,,,Reptiles,73.1,home range reported as minimum area probability (0.95 level); minimum area which will contain a given proportion (95%) of the total observations of the average individual,m2,73.1,,,m2,Other,quantitative,false,true,false,true,true,exposure
13799,Home Range,,133,average distance moved along stream between relocations,m,Not Reported,Juvenile,18,"41.65794, -80.84282",Exposure Factor Datasets,,Trinity,,,,,Reptiles,133,average distance moved along stream between relocations,m,133,,,m,Other,quantitative,false,true,false,true,true,exposure
13803,Clutch or Litter Size,,,range of mean clutch size,eggs/clutch,Female,Not Reported,45853,"34.49229, -117.24871",Exposure Factor Datasets,,San Bernardino,,,,,Reptiles,,range of mean clutch size,eggs/clutch,,,,eggs/clutch,Other,unknown,false,false,false,false,true,exposure
13805,Clutches or Litters per year,,,range of means for 2 yr period,clutches/yr,Female,Adult,15-40 animals,"34.49229, -117.24871",Exposure Factor Datasets,,San Bernardino,,,,,Reptiles,,range of means for 2 yr period,clutches/yr,,,,clutches/yr,Other,unknown,false,false,false,false,true,exposure
13798,Body Fat (total or %),,,% lipid of whole animal  (not including stomach contents),%,Both Male and Female,Adult,6,"44.33862, -85.21474",Exposure Factor Datasets,,,,,,,Reptiles,,% lipid of whole animal  (not including stomach contents),%,,,,percent,Other,unknown,false,false,false,false,true,exposure
13813,Metabolic Rate,,0.119,resting oxygen consumption at 25C,cm3 O2 STP/hr/g,Not Reported,Neonate,8,"41.68917, -86.90355",Exposure Factor Datasets,,,,,0.010 SE,Laboratory,Reptiles,0.119,resting oxygen consumption at 25C,cm3 O2 STP/hr/g,0.119,,,cm3 O2 STP/hr/g,Other,quantitative,false,true,false,true,true,exposure
13807,Time of Hatching or Parturition,,July,,,Not Reported,Hatchling,Not Reported,"35.44934, -83.37502",Exposure Factor Datasets,,Los Angeles,,,,,Reptiles,July,,,,July,,,,text,false,false,false,false,false,exposure
13822,Body Weight - Mean,,9.64,mean snout-vent length = 66.35mm,g,Male,Not Reported,295 animals,"34.51762, -93.05524",Exposure Factor Datasets,,,,,3.95SD,,Reptiles,9.64,mean snout-vent length = 66.35mm,g,9.64,,,g,Other,quantitative,false,true,false,true,true,exposure
13809,Home Range,,39.3,home range estimated by density probability function method (ranged 99.0% of the time in this area size),acres,Male,Adult,24,"42.0227, -93.45289",Exposure Factor Datasets,,,,,0.98,,Reptiles,39.3,home range estimated by density probability function method (ranged 99.0% of the time in this area size),acres,39.3,,,acres,Other,quantitative,false,true,false,true,true,exposure
13819,Age at Sexual Maturity,,45,"minimum adult size at first reproduction, estimated from growth rate",mo,Not Reported,Adult,22,"33.29172, -112.02616",Exposure Factor Datasets,,,,,,,Reptiles,45,"minimum adult size at first reproduction, estimated from growth rate",mo,45,,,mo,Growth,quantitative,false,true,false,true,true,exposure
13829,Population Density,,,,#/ha,Both Male and Female,Adult,Not Reported,"33.29172, -112.02616",Exposure Factor Datasets,,,,,,,Reptiles,,,#/ha,,,,#/ha,,unknown,false,false,false,false,true,exposure
13825,Dietary Composition,,"Overall Total (2779); Arthropod Total (658); Vertebrate Total (2); Plant Total (2113): Includes; Insects, Coleoptera (49); Hemiptera (27); Homoptera (503); Hymenoptera (59); Lepidoptera (10); Neuroptera (2); Orthoptera (13);  Lizards, Phrynosomatidae (2); Plants, Asteraceae (70); Boraginaceae (3); Euphorbiaceae (6); Fabaceae (107) and Loasaceae (1927)",total numbers of food items found in stomach contents,#,Male,Adult,23,"33.8375, -116.5009",Exposure Factor Datasets,,Riverside,,,,,Reptiles,"Overall Total (2779); Arthropod Total (658); Vertebrate Total (2); Plant Total (2113): Includes; Insects, Coleoptera (49); Hemiptera (27); Homoptera (503); Hymenoptera (59); Lepidoptera (10); Neuroptera (2); Orthoptera (13);  Lizards, Phrynosomatidae (2); Plants, Asteraceae (70); Boraginaceae (3); Euphorbiaceae (6); Fabaceae (107) and Loasaceae (1927)",total numbers of food items found in stomach contents,#,2779,"Overall Total (2779); Arthropod Total (658); Vertebrate Total (2); Plant Total (2113): Includes; Insects, Coleoptera (49); Hemiptera (27); Homoptera (503); Hymenoptera (59); Lepidoptera (10); Neuroptera (2); Orthoptera (13);  Lizards, Phrynosomatidae (2); Plants, Asteraceae (70); Boraginaceae (3); Euphorbiaceae (6); Fabaceae (107) and Loasaceae (1927)",,#,Other,quantitative,false,true,false,true,true,exposure
13810,Clutch or Litter Size,,,,eggs/female,Female,Adult,2,"46.01509, -91.48544",Exposure Factor Datasets,,,,,,Laboratory,Reptiles,,,eggs/female,,,,eggs/female,,unknown,false,false,false,false,true,exposure
13821,Metabolic Rate,,OC = 0.23(BW)^0.67,equation for relating resting oxygen consumption (OC; ml O2/hr) to body mass (BW; g) @ 25C,ml O2/g/hr,Both Male and Female,Adult,154 animals,"43.41794, -116.19921",Exposure Factor Datasets,,,,,,,Reptiles,OC = 0.23(BW)^0.67,equation for relating resting oxygen consumption (OC; ml O2/hr) to body mass (BW; g) @ 25C,ml O2/g/hr,0.23,OC = 0.23(BW)^0.67,,ml O2/g/hr,Other,quantitative,false,true,false,true,true,exposure
13820,Body Weight - Mean,,13.8,,g,Not Reported,Adult,8,"34.51167, -117.32364",Exposure Factor Datasets,,,hibernating,,,,Reptiles,13.8,,g,13.8,,,g,,quantitative,false,true,false,true,true,exposure
13800,Body Weight - Mean,,2.65,median carapace length = 237.6 mm,kg,Female,Adult,20,"45.42177, -75.69122",Exposure Factor Datasets,,,,,0.39 SD,,Reptiles,2.65,median carapace length = 237.6 mm,kg,2.65,,,kg,Other,quantitative,false,true,false,true,true,exposure
13802,Growth Rate,,9.1,average annual growth rate estimated from plastron length,mm/yr,Both Male and Female,,22,"43.25783, -96.35385",Exposure Factor Datasets,3.3 - 10.1 yr,,,,0.4 SE,,Reptiles,9.1,average annual growth rate estimated from plastron length,mm/yr,9.1,,,mm/yr,Growth,quantitative,false,true,false,true,true,exposure
13824,Clutch or Litter Size,,6.5,,eggs/clutch,Female,Adult,8,"35.30555, -76.58842",Exposure Factor Datasets,,Kern,,,0.53,,Reptiles,6.5,,eggs/clutch,6.5,,,eggs/clutch,,quantitative,false,true,false,true,true,exposure
13816,Survival/ Mortality,,60,average annual survivorship estimated for 4 yrs,%,Both Male and Female,Adult,5-38 marked/yr,"33.8164, -116.38648",Exposure Factor Datasets,> 31 mo,Riverside,,,,,Reptiles,60,average annual survivorship estimated for 4 yrs,%,60,,,percent,Other,quantitative,false,true,false,true,true,exposure
